month,day,slp,maxtemp,avgtemp,mintemp,dewtemp,rh,cld,rf,sunhr,prewd,avgws,year
11,15,1018.9,18.2,15.3,13.0,11.6,79,16,  0.0,9.6,060,24.9,2018
11,16,1015.4,22.6,17.8,14.8,13.1,75,23,  0.0,9.6,040,13.9,2018
11,17,1014.4,25.5,19.8,15.9,11.5,60, 9,  0.0,9.8,030,9.4,2018
11,18,1016.6,24.0,19.2,15.9,14.7,76,39,  0.0,9.0,040,22.3,2018
11,19,1017.8,19.3,18.6,17.9,16.7,89,92,  0.8,0.0,050,22.0,2018
11,20,1016.8,22.7,19.1,17.4,15.3,79,70,Trace,7.7,060,26.1,2018
11,21,1015.6,21.5,18.7,16.8,15.3,81,78,  0.0,4.9,060,23.3,2018
11,22,1013.9,24.8,20.0,17.1,16.3,80,62,  0.0,8.0,020,8.5,2018
11,23,1015.3,22.8,19.2,17.2,15.3,78,79,  0.0,4.7,070,23.9,2018
11,24,1015.5,18.6,17.7,16.6,13.8,78,80,  0.0,7.7,060,41.8,2018
11,25,1015.7,18.8,17.2,16.1,13.4,79,82,  0.0,5.7,060,40.3,2018
11,26,1017.2,18.3,17.1,15.6,14.5,85,95,Trace,0.2,060,30.8,2018
11,27,1017.0,17.1,15.5,14.0,12.2,81,90,Trace,1.6,060,36.4,2018
11,28,1014.7,18.4,16.5,12.6,13.3,81,88,  0.0,0.0,360,22.0,2018
11,29,1020.1,12.9,10.5, 8.9, 6.5,76,94,  0.1,0.0,350,34.3,2018
12,01,1020.5,19.0,17.3,16.3,13.3,78,75,  0.0,3.0,070,28.3,2018
12,02,1019.3,19.2,17.8,16.0,13.9,78,77,  0.0,3.6,060,31.7,2018
12,03,1018.5,22.0,19.4,18.2,14.9,76,79,  0.0,8.4,060,32.3,2018
12,04,1016.7,20.5,18.8,18.1,15.7,82,86,  0.2,0.6,060,32.4,2018
12,05,1015.3,22.8,19.3,17.2,17.1,87,88,  0.2,0.2,060,25.5,2018
12,06,1014.6,17.3,16.2,15.9,15.0,92,94,  3.7,0.0,060,47.3,2018
12,07,1014.3,17.6,16.8,15.7,15.7,93,95, 16.2,0.0,050,32.9,2018
12,08,1015.2,18.7,15.1, 9.5,14.3,95,91, 11.6,0.0,360,28.8,2018
12,09,1023.1,10.7, 9.0, 7.9, 5.9,82,97,  9.9,0.0,350,38.5,2018
12,10,1024.9,15.2,12.8,10.5, 1.5,46,82,Trace,2.9,360,33.9,2018
12,11,1026.1,16.1,13.8,12.1, 1.0,42,37,Trace,9.3,360,31.0,2018
12,12,1027.1,15.3,12.8,10.5, 1.3,46,11,  0.0,9.8,360,30.3,2018
12,13,1026.0,14.6,12.9,11.3, 6.8,67,18,  0.0,9.7,070,42.8,2018
12,14,1022.9,17.2,14.2,12.0, 8.7,70,11,  0.0,9.9,060,30.5,2018
12,15,1018.9,18.2,15.3,13.0,11.6,79,16,  0.0,9.6,060,24.9,2018
12,16,1015.4,22.6,17.8,14.8,13.1,75,23,  0.0,9.6,040,13.9,2018
12,17,1014.4,25.5,19.8,15.9,11.5,60, 9,  0.0,9.8,030,9.4,2018
12,18,1016.6,24.0,19.2,15.9,14.7,76,39,  0.0,9.0,040,22.3,2018
12,19,1017.8,19.3,18.6,17.9,16.7,89,92,  0.8,0.0,050,22.0,2018
12,20,1016.8,22.7,19.1,17.4,15.3,79,70,Trace,7.7,060,26.1,2018
12,21,1015.6,21.5,18.7,16.8,15.3,81,78,  0.0,4.9,060,23.3,2018
12,22,1013.9,24.8,20.0,17.1,16.3,80,62,  0.0,8.0,020,8.5,2018
12,23,1015.3,22.8,19.2,17.2,15.3,78,79,  0.0,4.7,070,23.9,2018
12,24,1015.5,18.6,17.7,16.6,13.8,78,80,  0.0,7.7,060,41.8,2018
12,25,1015.7,18.8,17.2,16.1,13.4,79,82,  0.0,5.7,060,40.3,2018
12,26,1017.2,18.3,17.1,15.6,14.5,85,95,Trace,0.2,060,30.8,2018
12,27,1017.0,17.1,15.5,14.0,12.2,81,90,Trace,1.6,060,36.4,2018
12,28,1014.7,18.4,16.5,12.6,13.3,81,88,  0.0,0.0,360,22.0,2018
12,29,1020.1,12.9,10.5, 8.9, 6.5,76,94,  0.1,0.0,350,34.3,2018
12,30,1020.4,11.0,10.1, 8.9, 7.0,82,100,  0.2,0.0,030,33.0,2018
1,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
1,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
1,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
1,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
1,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
1,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
1,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
1,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
1,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
1,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
1,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
1,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
1,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
1,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
1,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
1,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
1,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
1,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
1,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
1,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
1,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
1,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
1,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
1,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
1,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
1,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
1,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
1,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
1,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
1,30,1020.8,21.6,19.3,17.2,14.4,73,69,  0.0,6.7,050,25.8,2019
2,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
2,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
2,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
2,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
2,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
2,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
2,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
2,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
2,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
2,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
2,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
2,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
2,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
2,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
2,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
2,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
2,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
2,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
2,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
2,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
2,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
2,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
2,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
2,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
2,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
2,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
2,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
3,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
3,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
3,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
3,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
3,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
3,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
3,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
3,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
3,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
3,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
3,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
3,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
3,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
3,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
3,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
3,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
3,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
3,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
3,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
3,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
3,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
3,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
3,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
3,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
3,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
3,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
3,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
3,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
3,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
3,30,1020.8,21.6,19.3,17.2,14.4,73,69,  0.0,6.7,050,25.8,2019
4,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
4,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
4,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
4,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
4,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
4,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
4,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
4,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
4,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
4,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
4,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
4,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
4,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
4,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
4,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
4,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
4,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
4,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
4,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
4,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
4,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
4,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
4,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
4,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
4,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
4,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
4,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
4,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
4,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
5,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
5,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
5,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
5,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
5,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
5,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
5,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
5,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
5,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
5,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
5,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
5,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
5,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
5,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
5,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
5,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
5,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
5,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
5,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
5,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
5,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
5,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
5,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
5,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
5,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
5,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
5,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
5,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
5,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
5,30,1020.8,21.6,19.3,17.2,14.4,73,69,  0.0,6.7,050,25.8,2019
6,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
6,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
6,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
6,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
6,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
6,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
6,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
6,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
6,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
6,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
6,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
6,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
6,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
6,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
6,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
6,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
6,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
6,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
6,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
6,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
6,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
6,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
6,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
6,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
6,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
6,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
6,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
6,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
6,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
7,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
7,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
7,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
7,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
7,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
7,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
7,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
7,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
7,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
7,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
7,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
7,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
7,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
7,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
7,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
7,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
7,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
7,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
7,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
7,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
7,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
7,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
7,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
7,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
7,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
7,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
7,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
7,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
7,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
7,30,1020.8,21.6,19.3,17.2,14.4,73,69,  0.0,6.7,050,25.8,2019
8,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
8,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
8,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
8,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
8,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
8,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
8,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
8,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
8,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
8,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
8,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
8,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
8,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
8,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
8,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
8,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
8,17,1022.2,19.5,16.7,14.6,11.3,70,55,  0.0,8.1,360,20.2,2019
8,18,1022.1,18.5,17.1,15.8,12.6,75,79,  0.0,2.0,060,26.4,2019
8,19,1019.6,21.9,18.8,17.1,14.2,75,85,  0.2,1.7,050,20.7,2019
8,20,1018.9,23.4,20.4,18.1,15.3,73,76,  0.1,5.2,030,20.6,2019
8,21,1021.8,20.0,17.8,15.8,11.0,64,66,  0.0,4.2,360,25.6,2019
8,22,1022.3,19.1,16.0,13.1, 6.2,53,21,  0.0,10.0,360,23.6,2019
8,23,1021.0,19.2,16.2,13.7, 8.8,62, 3,  0.0,9.8,010,15.5,2019
8,24,1020.6,19.6,16.9,15.0,11.5,71,10,  0.0,10.0,060,25.6,2019
8,25,1021.2,22.2,18.7,16.1,12.3,67,13,  0.0,10.2,050,14.8,2019
8,26,1023.1,21.2,18.2,16.7,13.3,73,17,  0.0,8.6,070,28.5,2019
8,27,1023.6,19.4,16.9,15.6,11.5,71,80,  0.0,7.0,070,37.5,2019
8,28,1021.6,20.3,17.5,15.7,11.4,68,63,  0.0,3.3,060,28.8,2019
8,29,1021.4,20.5,18.5,16.9,13.7,74,39,  0.0,9.8,040,24.6,2019
8,30,1020.8,21.6,19.3,17.2,14.4,73,69,  0.0,6.7,050,25.8,2019
9,01,1026.5,15.9,13.8,11.4, 8.0,68,84,Trace,4.6,350,26.5,2019
9,02,1025.4,16.4,14.8,13.5, 8.9,68,87,Trace,0.1,360,26.3,2019
9,03,1024.3,17.3,16.2,14.9,13.4,84,91,  0.1,0.0,030,26.0,2019
9,04,1022.8,20.9,18.8,16.8,15.8,83,87,  0.1,1.3,070,30.1,2019
9,05,1020.5,22.7,19.8,18.9,17.6,87,88,  0.0,0.5,330,6.3,2019
9,06,1021.5,20.0,18.6,17.6,15.7,83,92,Trace,0.0,020,20.0,2019
9,07,1021.4,20.0,18.5,17.4,15.6,83,89,  0.0,0.0,070,27.2,2019
9,08,1021.3,20.7,19.2,17.2,16.5,84,94,  0.2,0.0,070,18.3,2019
9,09,1022.3,18.7,17.8,17.2,15.1,84,89,  0.0,2.7,070,32.5,2019
9,10,1020.2,20.8,19.2,17.4,16.0,82,88,  0.0,2.6,060,24.5,2019
9,11,1018.6,23.3,20.6,18.2,17.7,84,55,  0.0,6.5,040,12.8,2019
9,12,1018.3,22.8,20.9,19.3,17.9,83,64,Trace,8.6,020,6.7,2019
9,13,1019.3,19.8,18.5,17.7,16.8,89,91,Trace,0.0,070,27.0,2019
9,14,1018.8,19.7,18.5,17.6,16.2,86,94,Trace,0.1,070,25.7,2019
9,15,1018.8,21.1,19.0,17.0,16.9,88,88,  4.0,1.2,060,21.7,2019
9,16,1020.5,19.9,17.3,15.9,12.2,72,87,  0.0,0.8,360,26.5,2019
